New: painting ActivePieces, active_piece =1, active_pos.x=99, active_pos.y=99
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
New: painting ActivePieces, active_piece =5, active_pos.x=59, active_pos.y=59
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=58, active_pos.y=58
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=57, active_pos.y=57
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=56, active_pos.y=56
New: painting ActivePieces, active_piece =5, active_pos.x=56, active_pos.y=56
New: painting ActivePieces, active_piece =5, active_pos.x=56, active_pos.y=56
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=55, active_pos.y=55
New: painting ActivePieces, active_piece =5, active_pos.x=55, active_pos.y=55
New: painting ActivePieces, active_piece =5, active_pos.x=55, active_pos.y=55
New: painting ActivePieces, active_piece =5, active_pos.x=55, active_pos.y=55
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
New: painting ActivePieces, active_piece =5, active_pos.x=54, active_pos.y=54
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=53, active_pos.y=53
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=52, active_pos.y=52
New: painting ActivePieces, active_piece =5, active_pos.x=52, active_pos.y=52
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=51, active_pos.y=51
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=50, active_pos.y=50
New: painting ActivePieces, active_piece =5, active_pos.x=50, active_pos.y=50
New: painting ActivePieces, active_piece =5, active_pos.x=50, active_pos.y=50
New: painting ActivePieces, active_piece =5, active_pos.x=50, active_pos.y=50
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=49, active_pos.y=49
New: painting ActivePieces, active_piece =5, active_pos.x=49, active_pos.y=49
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=48, active_pos.y=48
Key pressed, nChar :40, nRepCnt :1, nFlags :336
New: painting ActivePieces, active_piece =5, active_pos.x=48, active_pos.y=48
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
New: painting ActivePieces, active_piece =5, active_pos.x=47, active_pos.y=47
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=46, active_pos.y=46
New: painting ActivePieces, active_piece =5, active_pos.x=46, active_pos.y=46
New: painting ActivePieces, active_piece =5, active_pos.x=46, active_pos.y=46
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
New: painting ActivePieces, active_piece =5, active_pos.x=45, active_pos.y=45
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=44, active_pos.y=44
New: painting ActivePieces, active_piece =5, active_pos.x=44, active_pos.y=44
New: painting ActivePieces, active_piece =5, active_pos.x=44, active_pos.y=44
Key pressed, nChar :35, nRepCnt :1, nFlags :335
New: painting ActivePieces, active_piece =5, active_pos.x=43, active_pos.y=43
New: painting ActivePieces, active_piece =5, active_pos.x=43, active_pos.y=43
New: painting ActivePieces, active_piece =5, active_pos.x=43, active_pos.y=43
Key pressed, nChar :37, nRepCnt :1, nFlags :331
New: painting ActivePieces, active_piece =5, active_pos.x=42, active_pos.y=42
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=41, active_pos.y=41
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=41, active_pos.y=41
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=40, active_pos.y=40
New: painting ActivePieces, active_piece =5, active_pos.x=40, active_pos.y=40
Key pressed, nChar :35, nRepCnt :1, nFlags :335
New: painting ActivePieces, active_piece =5, active_pos.x=39, active_pos.y=39
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
Key pressed, nChar :36, nRepCnt :1, nFlags :327
New: painting ActivePieces, active_piece =5, active_pos.x=37, active_pos.y=37
New: painting ActivePieces, active_piece =5, active_pos.x=37, active_pos.y=37
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=37, active_pos.y=37
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=38, active_pos.y=38
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =5, active_pos.x=39, active_pos.y=39
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =5, active_pos.x=39, active_pos.y=39
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =41, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =41, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =41, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =41, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =41, active_pos.x=58, active_pos.y=58
Key pressed, nChar :68, nRepCnt :1, nFlags :32
New: painting ActivePieces, active_piece =41, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
Key pressed, nChar :38, nRepCnt :1, nFlags :328
New: painting ActivePieces, active_piece =6, active_pos.x=58, active_pos.y=58
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=59, active_pos.y=59
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=60, active_pos.y=60
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=61, active_pos.y=61
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=62, active_pos.y=62
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=63, active_pos.y=63
Key pressed, nChar :40, nRepCnt :1, nFlags :336
Key pressed, nChar :40, nRepCnt :1, nFlags :336
Key pressed, nChar :39, nRepCnt :1, nFlags :333
Key pressed, nChar :39, nRepCnt :1, nFlags :333
New: painting ActivePieces, active_piece =6, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =6, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =6, active_pos.x=65, active_pos.y=65
New: painting ActivePieces, active_piece =6, active_pos.x=65, active_pos.y=65
